<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.10	05:21:00	1.09116	1.09120	1.09111	1.09115	25	0	9
2024.01.10	05:22:00	1.09115	1.09117	1.09095	1.09097	52	0	6
2024.01.10	05:23:00	1.09097	1.09126	1.09080	1.09109	22	0	6
2024.01.10	05:24:00	1.09109	1.09115	1.09089	1.09095	53	0	6
2024.01.10	05:25:00	1.09095	1.09106	1.09058	1.09069	39	0	7
2024.01.10	05:26:00	1.09069	1.09069	1.09057	1.09057	27	0	7
2024.01.10	05:27:00	1.09057	1.09063	1.09054	1.09060	31	0	7
2024.01.10	05:28:00	1.09060	1.09066	1.09060	1.09066	35	0	9
2024.01.10	05:29:00	1.09066	1.09066	1.09064	1.09064	73	0	12
2024.01.10	05:30:00	1.09064	1.09071	1.09062	1.09069	64	0	9
2024.01.10	05:31:00	1.09069	1.09080	1.09053	1.09064	53	0	9
2024.01.10	05:32:00	1.09064	1.09076	1.09035	1.09047	52	0	9
2024.01.10	05:33:00	1.09047	1.09067	1.09039	1.09059	38	0	12
2024.01.10	05:34:00	1.09059	1.09063	1.09049	1.09053	58	0	8
2024.01.10	05:35:00	1.09053	1.09066	1.09050	1.09063	17	0	7
2024.01.10	05:36:00	1.09063	1.09074	1.09047	1.09058	24	0	7
2024.01.10	05:37:00	1.09058	1.09066	1.09054	1.09062	28	0	9
2024.01.10	05:38:00	1.09062	1.09074	1.09055	1.09067	39	0	12
2024.01.10	05:39:00	1.09067	1.09072	1.09053	1.09058	43	0	6
2024.01.10	05:40:00	1.09058	1.09065	1.09053	1.09060	17	0	9
2024.01.10	05:41:00	1.09060	1.09069	1.09056	1.09065	14	0	6
2024.01.10	05:42:00	1.09065	1.09069	1.09058	1.09062	54	0	9
2024.01.10	05:43:00	1.09062	1.09088	1.09056	1.09082	27	0	12
2024.01.10	05:44:00	1.09082	1.09098	1.09077	1.09093	43	0	7
2024.01.10	05:45:00	1.09093	1.09093	1.09091	1.09091	25	0	7
2024.01.10	05:46:00	1.09091	1.09096	1.09089	1.09094	47	0	7
2024.01.10	05:47:00	1.09094	1.09102	1.09089	1.09097	29	0	12
2024.01.10	05:48:00	1.09097	1.09128	1.09083	1.09114	50	0	8
2024.01.10	05:49:00	1.09114	1.09126	1.09111	1.09123	41	0	12
2024.01.10	05:50:00	1.09123	1.09133	1.09119	1.09129	63	0	9
2024.01.10	05:51:00	1.09129	1.09158	1.09115	1.09144	57	0	6
2024.01.10	05:52:00	1.09144	1.09151	1.09140	1.09147	32	0	7
2024.01.10	05:53:00	1.09147	1.09166	1.09144	1.09163	33	0	9
2024.01.10	05:54:00	1.09163	1.09168	1.09150	1.09155	33	0	9
2024.01.10	05:55:00	1.09155	1.09185	1.09149	1.09179	30	0	7
2024.01.10	05:56:00	1.09179	1.09189	1.09178	1.09188	58	0	8
2024.01.10	05:57:00	1.09188	1.09206	1.09186	1.09204	25	0	12
2024.01.10	05:58:00	1.09204	1.09226	1.09189	1.09211	38	0	7
2024.01.10	05:59:00	1.09211	1.09226	1.09203	1.09218	46	0	12
2024.01.10	06:00:00	1.09218	1.09238	1.09208	1.09228	30	0	9
2024.01.10	06:01:00	1.09228	1.09232	1.09223	1.09227	30	0	9
2024.01.10	06:02:00	1.09227	1.09238	1.09225	1.09236	48	0	8
2024.01.10	06:03:00	1.09236	1.09238	1.09220	1.09222	54	0	8
2024.01.10	06:04:00	1.09222	1.09226	1.09221	1.09225	27	0	12
2024.01.10	06:05:00	1.09225	1.09233	1.09222	1.09230	55	0	6
2024.01.10	06:06:00	1.09230	1.09238	1.09225	1.09233	50	0	9
2024.01.10	06:07:00	1.09233	1.09241	1.09221	1.09229	33	0	9
2024.01.10	06:08:00	1.09229	1.09239	1.09208	1.09218	47	0	12
2024.01.10	06:09:00	1.09218	1.09236	1.09207	1.09225	14	0	7
2024.01.10	06:10:00	1.09225	1.09228	1.09223	1.09226	49	0	8
2024.01.10	06:11:00	1.09226	1.09243	1.09207	1.09224	21	0	8
2024.01.10	06:12:00	1.09224	1.09235	1.09196	1.09207	45	0	8
2024.01.10	06:13:00	1.09207	1.09213	1.09197	1.09203	40	0	8
2024.01.10	06:14:00	1.09203	1.09213	1.09180	1.09190	16	0	12
2024.01.10	06:15:00	1.09190	1.09210	1.09177	1.09197	31	0	9
2024.01.10	06:16:00	1.09197	1.09209	1.09193	1.09205	32	0	8
2024.01.10	06:17:00	1.09205	1.09208	1.09203	1.09206	38	0	6
2024.01.10	06:18:00	1.09206	1.09208	1.09201	1.09203	46	0	8
2024.01.10	06:19:00	1.09203	1.09209	1.09180	1.09186	49	0	12
2024.01.10	06:20:00	1.09186	1.09189	1.09167	1.09170	43	0	9
2024.01.10	06:21:00	1.09170	1.09173	1.09153	1.09156	29	0	8
2024.01.10	06:22:00	1.09156	1.09163	1.09138	1.09145	34	0	7
2024.01.10	06:23:00	1.09145	1.09168	1.09139	1.09162	30	0	8
2024.01.10	06:24:00	1.09162	1.09166	1.09146	1.09150	57	0	12
2024.01.10	06:25:00	1.09150	1.09164	1.09146	1.09160	23	0	12
2024.01.10	06:26:00	1.09160	1.09168	1.09145	1.09153	23	0	12
2024.01.10	06:27:00	1.09153	1.09157	1.09152	1.09156	61	0	8
2024.01.10	06:28:00	1.09156	1.09162	1.09145	1.09151	74	0	9
2024.01.10	06:29:00	1.09151	1.09164	1.09150	1.09163	1	0	8
2024.01.10	06:30:00	1.09163	1.09167	1.09160	1.09164	58	0	12
2024.01.10	06:31:00	1.09164	1.09182	1.09158	1.09176	24	0	8
2024.01.10	06:32:00	1.09176	1.09177	1.09154	1.09155	40	0	7
2024.01.10	06:33:00	1.09155	1.09176	1.09148	1.09169	20	0	7
2024.01.10	06:34:00	1.09169	1.09190	1.09159	1.09180	60	0	12
2024.01.10	06:35:00	1.09180	1.09181	1.09175	1.09176	37	0	6
2024.01.10	06:36:00	1.09176	1.09181	1.09173	1.09178	17	0	8
2024.01.10	06:37:00	1.09178	1.09183	1.09175	1.09180	65	0	7
2024.01.10	06:38:00	1.09180	1.09210	1.09178	1.09208	24	0	8
2024.01.10	06:39:00	1.09208	1.09211	1.09200	1.09203	61	0	8
2024.01.10	06:40:00	1.09203	1.09205	1.09193	1.09195	38	0	6
2024.01.10	06:41:00	1.09195	1.09207	1.09183	1.09195	75	0	12
2024.01.10	06:42:00	1.09195	1.09202	1.09176	1.09183	8	0	8
2024.01.10	06:43:00	1.09183	1.09186	1.09157	1.09160	50	0	12
2024.01.10	06:44:00	1.09160	1.09175	1.09150	1.09165	51	0	7
2024.01.10	06:45:00	1.09165	1.09181	1.09162	1.09178	52	0	6
2024.01.10	06:46:00	1.09178	1.09182	1.09168	1.09172	43	0	8
2024.01.10	06:47:00	1.09172	1.09195	1.09171	1.09194	31	0	9
2024.01.10	06:48:00	1.09194	1.09204	1.09183	1.09193	53	0	7
2024.01.10	06:49:00	1.09193	1.09217	1.09169	1.09193	26	0	6
2024.01.10	06:50:00	1.09193	1.09208	1.09179	1.09194	57	0	7
2024.01.10	06:51:00	1.09194	1.09202	1.09181	1.09189	59	0	6
2024.01.10	06:52:00	1.09189	1.09197	1.09172	1.09180	22	0	8
2024.01.10	06:53:00	1.09180	1.09181	1.09177	1.09178	44	0	6
2024.01.10	06:54:00	1.09178	1.09178	1.09172	1.09172	50	0	12
2024.01.10	06:55:00	1.09172	1.09184	1.09170	1.09182	49	0	6
2024.01.10	06:56:00	1.09182	1.09189	1.09161	1.09168	26	0	6
2024.01.10	06:57:00	1.09168	1.09173	1.09159	1.09164	30	0	7
2024.01.10	06:58:00	1.09164	1.09184	1.09151	1.09171	38	0	12
2024.01.10	06:59:00	1.09171	1.09176	1.09151	1.09156	49	0	9
2024.01.10	07:00:00	1.09156	1.09165	1.09140	1.09149	52	0	6
2024.01.10	07:01:00	1.09149	1.09169	1.09136	1.09156	48	0	6
2024.01.10	07:02:00	1.09156	1.09169	1.09148	1.09161	42	0	7
2024.01.10	07:03:00	1.09161	1.09178	1.09156	1.09173	46	0	6
2024.01.10	07:04:00	1.09173	1.09177	1.09148	1.09152	70	0	8
2024.01.10	07:05:00	1.09152	1.09165	1.09146	1.09159	9	0	6
2024.01.10	07:06:00	1.09159	1.09175	1.09132	1.09148	27	0	12
2024.01.10	07:07:00	1.09148	1.09164	1.09148	1.09164	23	0	9
2024.01.10	07:08:00	1.09164	1.09177	1.09160	1.09173	43	0	12
2024.01.10	07:09:00	1.09173	1.09181	1.09157	1.09165	16	0	9
2024.01.10	07:10:00	1.09165	1.09170	1.09153	1.09158	100	0	6
2024.01.10	07:11:00	1.09158	1.09189	1.09140	1.09171	20	0	6
2024.01.10	07:12:00	1.09171	1.09177	1.09165	1.09171	16	0	8
2024.01.10	07:13:00	1.09171	1.09203	1.09164	1.09196	31	0	9
2024.01.10	07:14:00	1.09196	1.09202	1.09177	1.09183	28	0	8
2024.01.10	07:15:00	1.09183	1.09195	1.09178	1.09190	23	0	6
2024.01.10	07:16:00	1.09190	1.09195	1.09185	1.09190	37	0	6
2024.01.10	07:17:00	1.09190	1.09206	1.09182	1.09198	66	0	7
2024.01.10	07:18:00	1.09198	1.09198	1.09198	1.09198	55	0	6
2024.01.10	07:19:00	1.09198	1.09204	1.09181	1.09187	43	0	9
2024.01.10	07:20:00	1.09187	1.09212	1.09180	1.09205	32	0	7
2024.01.10	07:21:00	1.09205	1.09219	1.09188	1.09202	44	0	9
2024.01.10	07:22:00	1.09202	1.09213	1.09202	1.09213	40	0	8
2024.01.10	07:23:00	1.09213	1.09213	1.09205	1.09205	36	0	6
2024.01.10	07:24:00	1.09205	1.09212	1.09183	1.09190	35	0	12
2024.01.10	07:25:00	1.09190	1.09197	1.09172	1.09179	41	0	6
2024.01.10	07:26:00	1.09179	1.09201	1.09173	1.09195	31	0	6
2024.01.10	07:27:00	1.09195	1.09216	1.09188	1.09209	41	0	12
2024.01.10	07:28:00	1.09209	1.09229	1.09206	1.09226	47	0	6
2024.01.10	07:29:00	1.09226	1.09233	1.09215	1.09222	52	0	7
2024.01.10	07:30:00	1.09222	1.09246	1.09220	1.09244	9	0	6
2024.01.10	07:31:00	1.09244	1.09252	1.09235	1.09243	44	0	6
2024.01.10	07:32:00	1.09243	1.09257	1.09239	1.09253	36	0	7
2024.01.10	07:33:00	1.09253	1.09271	1.09251	1.09269	36	0	9
2024.01.10	07:34:00	1.09269	1.09274	1.09268	1.09273	7	0	9
2024.01.10	07:35:00	1.09273	1.09290	1.09270	1.09287	8	0	6
2024.01.10	07:36:00	1.09287	1.09290	1.09286	1.09289	28	0	6
2024.01.10	07:37:00	1.09289	1.09298	1.09277	1.09286	46	0	7
2024.01.10	07:38:00	1.09286	1.09313	1.09285	1.09312	32	0	9
2024.01.10	07:39:00	1.09312	1.09317	1.09286	1.09291	48	0	12
2024.01.10	07:40:00	1.09291	1.09296	1.09277	1.09282	27	0	8
2024.01.10	07:41:00	1.09282	1.09290	1.09273	1.09281	14	0	9
2024.01.10	07:42:00	1.09281	1.09292	1.09251	1.09262	28	0	9
2024.01.10	07:43:00	1.09262	1.09291	1.09251	1.09280	42	0	9
2024.01.10	07:44:00	1.09280	1.09290	1.09248	1.09258	44	0	9
2024.01.10	07:45:00	1.09258	1.09271	1.09241	1.09254	54	0	6
2024.01.10	07:46:00	1.09254	1.09286	1.09241	1.09273	32	0	8
2024.01.10	07:47:00	1.09273	1.09275	1.09263	1.09265	39	0	7
2024.01.10	07:48:00	1.09265	1.09275	1.09247	1.09257	35	0	7
2024.01.10	07:49:00	1.09257	1.09272	1.09227	1.09242	34	0	7
2024.01.10	07:50:00	1.09242	1.09254	1.09233	1.09245	36	0	8
2024.01.10	07:51:00	1.09245	1.09246	1.09243	1.09244	1	0	8
2024.01.10	07:52:00	1.09244	1.09257	1.09219	1.09232	27	0	9
2024.01.10	07:53:00	1.09232	1.09255	1.09228	1.09251	29	0	9
2024.01.10	07:54:00	1.09251	1.09254	1.09243	1.09246	42	0	8
2024.01.10	07:55:00	1.09246	1.09259	1.09219	1.09232	33	0	7
2024.01.10	07:56:00	1.09232	1.09256	1.09221	1.09245	81	0	7
2024.01.10	07:57:00	1.09245	1.09266	1.09237	1.09258	29	0	6
2024.01.10	07:58:00	1.09258	1.09271	1.09241	1.09254	35	0	9
2024.01.10	07:59:00	1.09254	1.09260	1.09251	1.09257	47	0	12
2024.01.10	08:00:00	1.09257	1.09265	1.09236	1.09244	40	0	7
2024.01.10	08:01:00	1.09244	1.09252	1.09243	1.09251	27	0	6
2024.01.10	08:02:00	1.09251	1.09278	1.09238	1.09265	1	0	6
2024.01.10	08:03:00	1.09265	1.09267	1.09246	1.09248	47	0	7
2024.01.10	08:04:00	1.09248	1.09257	1.09226	1.09235	45	0	6
2024.01.10	08:05:00	1.09235	1.09252	1.09214	1.09231	18	0	12
2024.01.10	08:06:00	1.09231	1.09234	1.09225	1.09228	46	0	12
2024.01.10	08:07:00	1.09228	1.09230	1.09205	1.09207	40	0	7
2024.01.10	08:08:00	1.09207	1.09215	1.09190	1.09198	42	0	7
2024.01.10	08:09:00	1.09198	1.09201	1.09192	1.09195	13	0	8
2024.01.10	08:10:00	1.09195	1.09213	1.09150	1.09168	52	0	8
2024.01.10	08:11:00	1.09168	1.09178	1.09152	1.09162	48	0	8
2024.01.10	08:12:00	1.09162	1.09162	1.09154	1.09154	53	0	12
2024.01.10	08:13:00	1.09154	1.09156	1.09144	1.09146	62	0	9
2024.01.10	08:14:00	1.09146	1.09146	1.09131	1.09131	20	0	7
2024.01.10	08:15:00	1.09131	1.09149	1.09125	1.09143	46	0	12
2024.01.10	08:16:00	1.09143	1.09183	1.09135	1.09175	49	0	12
2024.01.10	08:17:00	1.09175	1.09180	1.09175	1.09180	79	0	6
2024.01.10	08:18:00	1.09180	1.09181	1.09170	1.09171	37	0	9
2024.01.10	08:19:00	1.09171	1.09178	1.09169	1.09176	49	0	12
2024.01.10	08:20:00	1.09176	1.09184	1.09174	1.09182	59	0	8
2024.01.10	08:21:00	1.09182	1.09193	1.09177	1.09188	9	0	7
2024.01.10	08:22:00	1.09188	1.09190	1.09183	1.09185	40	0	6
2024.01.10	08:23:00	1.09185	1.09189	1.09184	1.09188	41	0	8
2024.01.10	08:24:00	1.09188	1.09209	1.09178	1.09199	47	0	8
2024.01.10	08:25:00	1.09199	1.09201	1.09185	1.09187	19	0	7
2024.01.10	08:26:00	1.09187	1.09193	1.09161	1.09167	35	0	7
2024.01.10	08:27:00	1.09167	1.09177	1.09150	1.09160	1	0	12
2024.01.10	08:28:00	1.09160	1.09166	1.09139	1.09145	34	0	9
2024.01.10	08:29:00	1.09145	1.09147	1.09133	1.09135	38	0	6
2024.01.10	08:30:00	1.09135	1.09138	1.09134	1.09137	38	0	6
2024.01.10	08:31:00	1.09137	1.09149	1.09130	1.09142	60	0	9
2024.01.10	08:32:00	1.09142	1.09156	1.09139	1.09153	59	0	6
2024.01.10	08:33:00	1.09153	1.09168	1.09148	1.09163	41	0	9
2024.01.10	08:34:00	1.09163	1.09164	1.09160	1.09161	26	0	9
2024.01.10	08:35:00	1.09161	1.09195	1.09146	1.09180	41	0	7
2024.01.10	08:36:00	1.09180	1.09203	1.09171	1.09194	33	0	7
2024.01.10	08:37:00	1.09194	1.09213	1.09170	1.09189	38	0	6
2024.01.10	08:38:00	1.09189	1.09192	1.09176	1.09179	50	0	6
2024.01.10	08:39:00	1.09179	1.09195	1.09168	1.09184	33	0	6
2024.01.10	08:40:00	1.09184	1.09197	1.09183	1.09196	38	0	9
2024.01.10	08:41:00	1.09196	1.09204	1.09188	1.09196	41	0	6
2024.01.10	08:42:00	1.09196	1.09200	1.09193	1.09197	44	0	9
2024.01.10	08:43:00	1.09197	1.09231	1.09179	1.09213	30	0	8
2024.01.10	08:44:00	1.09213	1.09215	1.09196	1.09198	28	0	7
2024.01.10	08:45:00	1.09198	1.09226	1.09192	1.09220	45	0	8
2024.01.10	08:46:00	1.09220	1.09222	1.09207	1.09209	21	0	9
2024.01.10	08:47:00	1.09209	1.09223	1.09207	1.09221	59	0	6
2024.01.10	08:48:00	1.09221	1.09240	1.09220	1.09239	31	0	12
2024.01.10	08:49:00	1.09239	1.09252	1.09216	1.09229	36	0	12
2024.01.10	08:50:00	1.09229	1.09246	1.09219	1.09236	26	0	12
2024.01.10	08:51:00	1.09236	1.09239	1.09212	1.09215	23	0	6
2024.01.10	08:52:00	1.09215	1.09223	1.09182	1.09190	43	0	8
2024.01.10	08:53:00	1.09190	1.09199	1.09179	1.09188	35	0	12
2024.01.10	08:54:00	1.09188	1.09214	1.09180	1.09206	47	0	6
2024.01.10	08:55:00	1.09206	1.09213	1.09201	1.09208	59	0	6
2024.01.10	08:56:00	1.09208	1.09209	1.09203	1.09204	36	0	6
2024.01.10	08:57:00	1.09204	1.09231	1.09195	1.09222	26	0	6
2024.01.10	08:58:00	1.09222	1.09237	1.09213	1.09228	22	0	8
2024.01.10	08:59:00	1.09228	1.09237	1.09227	1.09236	34	0	8
2024.01.10	09:00:00	1.09236	1.09254	1.09227	1.09245	27	0	6
2024.01.10	09:01:00	1.09245	1.09256	1.09232	1.09243	35	0	6
2024.01.10	09:02:00	1.09243	1.09255	1.09225	1.09237	58	0	7
2024.01.10	09:03:00	1.09237	1.09239	1.09231	1.09233	43	0	12
2024.01.10	09:04:00	1.09233	1.09267	1.09222	1.09256	21	0	7
2024.01.10	09:05:00	1.09256	1.09279	1.09230	1.09253	16	0	6
2024.01.10	09:06:00	1.09253	1.09259	1.09247	1.09253	20	0	7
2024.01.10	09:07:00	1.09253	1.09262	1.09248	1.09257	44	0	12
2024.01.10	09:08:00	1.09257	1.09270	1.09233	1.09246	38	0	12
2024.01.10	09:09:00	1.09246	1.09270	1.09237	1.09261	64	0	7
2024.01.10	09:10:00	1.09261	1.09276	1.09236	1.09251	30	0	9
2024.01.10	09:11:00	1.09251	1.09266	1.09239	1.09254	32	0	6
2024.01.10	09:12:00	1.09254	1.09276	1.09248	1.09270	31	0	6
2024.01.10	09:13:00	1.09270	1.09288	1.09236	1.09254	53	0	7
2024.01.10	09:14:00	1.09254	1.09257	1.09231	1.09234	53	0	6
2024.01.10	09:15:00	1.09234	1.09239	1.09224	1.09229	47	0	9
2024.01.10	09:16:00	1.09229	1.09250	1.09219	1.09240	49	0	7
2024.01.10	09:17:00	1.09240	1.09241	1.09225	1.09226	42	0	12
2024.01.10	09:18:00	1.09226	1.09227	1.09225	1.09226	22	0	12
2024.01.10	09:19:00	1.09226	1.09227	1.09206	1.09207	7	0	8
2024.01.10	09:20:00	1.09207	1.09222	1.09201	1.09216	47	0	8
2024.01.10	09:21:00	1.09216	1.09220	1.09206	1.09210	16	0	6
2024.01.10	09:22:00	1.09210	1.09218	1.09207	1.09215	50	0	8
2024.01.10	09:23:00	1.09215	1.09216	1.09208	1.09209	39	0	7
2024.01.10	09:24:00	1.09209	1.09210	1.09187	1.09188	68	0	9
2024.01.10	09:25:00	1.09188	1.09209	1.09180	1.09201	42	0	6
2024.01.10	09:26:00	1.09201	1.09226	1.09198	1.09223	32	0	6
2024.01.10	09:27:00	1.09223	1.09238	1.09211	1.09226	5	0	12
2024.01.10	09:28:00	1.09226	1.09229	1.09219	1.09222	48	0	8
2024.01.10	09:29:00	1.09222	1.09229	1.09213	1.09220	65	0	8
2024.01.10	09:30:00	1.09220	1.09238	1.09214	1.09232	29	0	6
2024.01.10	09:31:00	1.09232	1.09254	1.09224	1.09246	53	0	6
2024.01.10	09:32:00	1.09246	1.09246	1.09243	1.09243	51	0	9
2024.01.10	09:33:00	1.09243	1.09245	1.09239	1.09241	39	0	9
2024.01.10	09:34:00	1.09241	1.09249	1.09218	1.09226	58	0	7
2024.01.10	09:35:00	1.09226	1.09255	1.09218	1.09247	34	0	12
2024.01.10	09:36:00	1.09247	1.09254	1.09244	1.09251	32	0	12
2024.01.10	09:37:00	1.09251	1.09252	1.09233	1.09234	16	0	6
2024.01.10	09:38:00	1.09234	1.09250	1.09232	1.09248	26	0	9
2024.01.10	09:39:00	1.09248	1.09254	1.09238	1.09244	30	0	6
2024.01.10	09:40:00	1.09244	1.09245	1.09224	1.09225	53	0	9
2024.01.10	09:41:00	1.09225	1.09227	1.09216	1.09218	25	0	9
2024.01.10	09:42:00	1.09218	1.09225	1.09212	1.09219	50	0	12
2024.01.10	09:43:00	1.09219	1.09225	1.09203	1.09209	21	0	9
2024.01.10	09:44:00	1.09209	1.09224	1.09207	1.09222	69	0	12
2024.01.10	09:45:00	1.09222	1.09227	1.09203	1.09208	42	0	12
2024.01.10	09:46:00	1.09208	1.09230	1.09202	1.09224	61	0	9
2024.01.10	09:47:00	1.09224	1.09237	1.09219	1.09232	40	0	8
2024.01.10	09:48:00	1.09232	1.09241	1.09230	1.09239	28	0	8
2024.01.10	09:49:00	1.09239	1.09257	1.09227	1.09245	79	0	9
2024.01.10	09:50:00	1.09245	1.09276	1.09236	1.09267	30	0	7
2024.01.10	09:51:00	1.09267	1.09275	1.09252	1.09260	37	0	8
2024.01.10	09:52:00	1.09260	1.09270	1.09235	1.09245	52	0	7
2024.01.10	09:53:00	1.09245	1.09252	1.09227	1.09234	53	0	12
2024.01.10	09:54:00	1.09234	1.09257	1.09220	1.09243	15	0	7
2024.01.10	09:55:00	1.09243	1.09251	1.09230	1.09238	59	0	9
2024.01.10	09:56:00	1.09238	1.09243	1.09225	1.09230	19	0	7
2024.01.10	09:57:00	1.09230	1.09234	1.09207	1.09211	23	0	7
2024.01.10	09:58:00	1.09211	1.09222	1.09206	1.09217	30	0	6
2024.01.10	09:59:00	1.09217	1.09247	1.09199	1.09229	34	0	12
2024.01.10	10:00:00	1.09229	1.09243	1.09206	1.09220	45	0	7
2024.01.10	10:01:00	1.09220	1.09222	1.09208	1.09210	34	0	7
2024.01.10	10:02:00	1.09210	1.09215	1.09204	1.09209	50	0	6
2024.01.10	10:03:00	1.09209	1.09232	1.09206	1.09229	47	0	6
2024.01.10	10:04:00	1.09229	1.09243	1.09218	1.09232	44	0	7
2024.01.10	10:05:00	1.09232	1.09238	1.09227	1.09233	25	0	12
2024.01.10	10:06:00	1.09233	1.09242	1.09228	1.09237	41	0	12
2024.01.10	10:07:00	1.09237	1.09253	1.09224	1.09240	64	0	7
2024.01.10	10:08:00	1.09240	1.09243	1.09227	1.09230	24	0	6
2024.01.10	10:09:00	1.09230	1.09239	1.09215	1.09224	52	0	12
2024.01.10	10:10:00	1.09224	1.09233	1.09219	1.09228	25	0	6
2024.01.10	10:11:00	1.09228	1.09240	1.09223	1.09235	60	0	8
2024.01.10	10:12:00	1.09235	1.09247	1.09209	1.09221	14	0	7
2024.01.10	10:13:00	1.09221	1.09228	1.09213	1.09220	72	0	6
2024.01.10	10:14:00	1.09220	1.09222	1.09206	1.09208	64	0	9
2024.01.10	10:15:00	1.09208	1.09209	1.09208	1.09209	20	0	6
2024.01.10	10:16:00	1.09209	1.09211	1.09189	1.09191	48	0	8
2024.01.10	10:17:00	1.09191	1.09199	1.09176	1.09184	57	0	12
2024.01.10	10:18:00	1.09184	1.09191	1.09176	1.09183	37	0	8
2024.01.10	10:19:00	1.09183	1.09187	1.09178	1.09182	40	0	12
2024.01.10	10:20:00	1.09182	1.09195	1.09178	1.09191	54	0	9
2024.01.10	10:21:00	1.09191	1.09195	1.09180	1.09184	42	0	6
2024.01.10	10:22:00	1.09184	1.09199	1.09155	1.09170	29	0	9
2024.01.10	10:23:00	1.09170	1.09179	1.09165	1.09174	50	0	9
2024.01.10	10:24:00	1.09174	1.09194	1.09151	1.09171	42	0	12
2024.01.10	10:25:00	1.09171	1.09178	1.09166	1.09173	47	0	6
2024.01.10	10:26:00	1.09173	1.09178	1.09165	1.09170	39	0	8
2024.01.10	10:27:00	1.09170	1.09193	1.09162	1.09185	41	0	12
2024.01.10	10:28:00	1.09185	1.09190	1.09180	1.09185	57	0	6
2024.01.10	10:29:00	1.09185	1.09190	1.09173	1.09178	28	0	6
2024.01.10	10:30:00	1.09178	1.09187	1.09161	1.09170	13	0	6
2024.01.10	10:31:00	1.09170	1.09181	1.09167	1.09178	28	0	6
2024.01.10	10:32:00	1.09178	1.09187	1.09175	1.09184	37	0	8
2024.01.10	10:33:00	1.09184	1.09200	1.09161	1.09177	60	0	8
2024.01.10	10:34:00	1.09177	1.09182	1.09163	1.09168	51	0	8
2024.01.10	10:35:00	1.09168	1.09201	1.09160	1.09193	41	0	9
2024.01.10	10:36:00	1.09193	1.09208	1.09170	1.09185	19	0	12
2024.01.10	10:37:00	1.09185	1.09196	1.09175	1.09186	49	0	7
2024.01.10	10:38:00	1.09186	1.09193	1.09167	1.09174	74	0	12
2024.01.10	10:39:00	1.09174	1.09179	1.09167	1.09172	82	0	12
2024.01.10	10:40:00	1.09172	1.09181	1.09171	1.09180	40	0	6
2024.01.10	10:41:00	1.09180	1.09187	1.09179	1.09186	48	0	7
2024.01.10	10:42:00	1.09186	1.09196	1.09158	1.09168	30	0	9
2024.01.10	10:43:00	1.09168	1.09173	1.09149	1.09154	37	0	8
2024.01.10	10:44:00	1.09154	1.09167	1.09147	1.09160	49	0	7
2024.01.10	10:45:00	1.09160	1.09171	1.09153	1.09164	13	0	8
2024.01.10	10:46:00	1.09164	1.09187	1.09149	1.09172	31	0	12
2024.01.10	10:47:00	1.09172	1.09176	1.09171	1.09175	23	0	12
2024.01.10	10:48:00	1.09175	1.09212	1.09162	1.09199	41	0	8
2024.01.10	10:49:00	1.09199	1.09215	1.09178	1.09194	40	0	7
2024.01.10	10:50:00	1.09194	1.09205	1.09170	1.09181	53	0	9
2024.01.10	10:51:00	1.09181	1.09182	1.09169	1.09170	36	0	8
2024.01.10	10:52:00	1.09170	1.09194	1.09161	1.09185	41	0	7
2024.01.10	10:53:00	1.09185	1.09197	1.09182	1.09194	56	0	8
2024.01.10	10:54:00	1.09194	1.09211	1.09166	1.09183	15	0	9
2024.01.10	10:55:00	1.09183	1.09188	1.09178	1.09183	44	0	12
2024.01.10	10:56:00	1.09183	1.09198	1.09178	1.09193	26	0	12
2024.01.10	10:57:00	1.09193	1.09203	1.09184	1.09194	23	0	12
2024.01.10	10:58:00	1.09194	1.09214	1.09183	1.09203	51	0	12
2024.01.10	10:59:00	1.09203	1.09214	1.09189	1.09200	29	0	7
2024.01.10	11:00:00	1.09200	1.09211	1.09188	1.09199	37	0	7
2024.01.10	11:01:00	1.09199	1.09203	1.09198	1.09202	24	0	7
2024.01.10	11:02:00	1.09202	1.09204	1.09199	1.09201	32	0	8
2024.01.10	11:03:00	1.09201	1.09209	1.09192	1.09200	13	0	6
2024.01.10	11:04:00	1.09200	1.09202	1.09199	1.09201	62	0	9
2024.01.10	11:05:00	1.09201	1.09204	1.09197	1.09200	50	0	7
2024.01.10	11:06:00	1.09200	1.09217	1.09193	1.09210	35	0	9
2024.01.10	11:07:00	1.09210	1.09232	1.09196	1.09218	37	0	6
2024.01.10	11:08:00	1.09218	1.09243	1.09212	1.09237	37	0	7
2024.01.10	11:09:00	1.09237	1.09245	1.09222	1.09230	48	0	9
2024.01.10	11:10:00	1.09230	1.09239	1.09218	1.09227	19	0	8
2024.01.10	11:11:00	1.09227	1.09234	1.09225	1.09232	26	0	6
2024.01.10	11:12:00	1.09232	1.09241	1.09217	1.09226	29	0	7
2024.01.10	11:13:00	1.09226	1.09253	1.09219	1.09246	29	0	6
2024.01.10	11:14:00	1.09246	1.09247	1.09224	1.09225	45	0	6
2024.01.10	11:15:00	1.09225	1.09240	1.09216	1.09231	74	0	8
2024.01.10	11:16:00	1.09231	1.09263	1.09222	1.09254	50	0	12
2024.01.10	11:17:00	1.09254	1.09267	1.09220	1.09233	56	0	12
